StudentID,StudentName,age,DepartmentID,Gender,BirthDate,Email,Phone,Address
2750,Andrew Smith,19,7,Male,2007-05-07 00:00:00,andrewsmith18@fcai.edu.eg,+20 112124492,"02097 Cairo, Egypt"
2751,Andrew Vega,20,1,Male,2006-07-04 00:00:00,andrewvega97@fcai.edu.eg,+20 114148825,"69283 Cairo, Egypt"
2752,Joseph Torres,18,4,Male,2008-01-07 00:00:00,josephtorres42@fcai.edu.eg,+20 115690701,"1134 Cairo, Egypt"
2753,James Contreras,21,6,Male,2005-12-10 00:00:00,jamescontreras83@fcai.edu.eg,+20 103278552,"742 Cairo, Egypt"
2754,Amber Mejia,20,4,Female,2006-12-20 00:00:00,ambermejia94@fcai.edu.eg,+20 151956303,"519 Cairo, Egypt"
2755,Bonnie Morales,23,7,Female,2003-06-28 00:00:00,bonniemorales40@fcai.edu.eg,+20 109703585,"47286 Cairo, Egypt"
2756,Christy Howard,20,4,Female,2006-07-01 00:00:00,christyhoward60@fcai.edu.eg,+20 107668358,"41069 Cairo, Egypt"
2757,Tony Skinner,22,2,Male,2004-11-18 00:00:00,tonyskinner86@fcai.edu.eg,+20 121625743,"779 Cairo, Egypt"
2758,Heidi Garcia,22,6,Female,2004-01-05 00:00:00,heidigarcia78@fcai.edu.eg,+20 114191714,"2419 Cairo, Egypt"
2759,Christine Lowe,22,4,Female,2004-09-25 00:00:00,christinelowe86@fcai.edu.eg,+20 154219564,"928 Cairo, Egypt"
2760,Scott Johnson,18,6,Male,2008-12-10 00:00:00,scottjohnson23@fcai.edu.eg,+20 129452023,"4093 Cairo, Egypt"
2761,Matthew Allison,22,6,Male,2004-09-18 00:00:00,matthewallison15@fcai.edu.eg,+20 129629359,"195 Cairo, Egypt"
2762,Travis Ross,20,5,Male,2006-02-20 00:00:00,travisross95@fcai.edu.eg,+20 106841954,"59180 Cairo, Egypt"
2763,David Adkins,24,5,Male,2002-04-08 00:00:00,davidadkins52@fcai.edu.eg,+20 157329360,"4211 Cairo, Egypt"
2764,Kevin Williams,22,7,Male,2004-05-18 00:00:00,kevinwilliams23@fcai.edu.eg,+20 102630562,"6156 Cairo, Egypt"
2765,Pamela Garcia,19,1,Female,2007-10-10 00:00:00,pamelagarcia30@fcai.edu.eg,+20 111153944,"143 Cairo, Egypt"
2766,Tammy Lee,24,7,Female,2002-07-15 00:00:00,tammylee23@fcai.edu.eg,+20 121173923,"4639 Cairo, Egypt"
2767,Michael Cabrera,24,2,Male,2002-06-20 00:00:00,michaelcabrera26@fcai.edu.eg,+20 105151283,"36460 Cairo, Egypt"
2768,Sean Miller,23,3,Male,2003-09-17 00:00:00,seanmiller98@fcai.edu.eg,+20 116997528,"23366 Cairo, Egypt"
2769,John White,21,3,Male,2005-10-11 00:00:00,johnwhite73@fcai.edu.eg,+20 121390190,"555 Cairo, Egypt"
2770,Danielle Schneider,19,7,Female,2007-08-19 00:00:00,danielleschneider72@fcai.edu.eg,+20 115408459,"9164 Cairo, Egypt"
2771,Terry Anderson,24,3,Male,2002-05-23 00:00:00,terryanderson71@fcai.edu.eg,+20 102571902,"951 Cairo, Egypt"
2772,Angelica Mendoza,18,7,Female,2008-04-19 00:00:00,angelicamendoza26@fcai.edu.eg,+20 108169562,"189 Cairo, Egypt"
2773,Travis Perez,23,5,Male,2003-01-09 00:00:00,travisperez27@fcai.edu.eg,+20 105196222,"645 Cairo, Egypt"
2774,Carol Howard,22,2,Female,2004-09-06 00:00:00,carolhoward92@fcai.edu.eg,+20 128992031,"07769 Cairo, Egypt"
2775,Andrea Munoz,19,4,Female,2007-06-25 00:00:00,andreamunoz62@fcai.edu.eg,+20 129845223,"91043 Cairo, Egypt"
2776,Jennifer Miller,24,2,Female,2002-12-01 00:00:00,jennifermiller39@fcai.edu.eg,+20 101972426,"44130 Cairo, Egypt"
2777,Jeffrey Anthony,21,6,Male,2005-10-02 00:00:00,jeffreyanthony90@fcai.edu.eg,+20 119332374,"271 Cairo, Egypt"
2778,Katie Davis,23,7,Female,2003-04-27 00:00:00,katiedavis35@fcai.edu.eg,+20 127334697,"89751 Cairo, Egypt"
2779,Debbie Tucker MD,24,4,Female,2002-07-06 00:00:00,debbietuckermd67@fcai.edu.eg,+20 157289256,"278 Cairo, Egypt"
2780,Dylan Smith,24,8,Male,2002-06-03 00:00:00,dylansmith49@fcai.edu.eg,+20 129172389,"449 Cairo, Egypt"
2781,Eric Hansen,24,5,Male,2002-10-26 00:00:00,erichansen66@fcai.edu.eg,+20 126952151,"375 Cairo, Egypt"
2782,Wayne Figueroa IV,23,8,Male,2003-01-16 00:00:00,waynefigueroaiv86@fcai.edu.eg,+20 154084521,"631 Cairo, Egypt"
2783,Jeff Cortez,23,8,Male,2003-04-13 00:00:00,jeffcortez64@fcai.edu.eg,+20 115688081,"988 Cairo, Egypt"
2784,Jennifer Wagner,20,1,Female,2006-04-03 00:00:00,jenniferwagner83@fcai.edu.eg,+20 114437172,"0135 Cairo, Egypt"
2785,Leonard Wright,21,2,Male,2005-04-26 00:00:00,leonardwright62@fcai.edu.eg,+20 111893704,"18103 Cairo, Egypt"
2786,Abigail Daugherty,23,6,Female,2003-05-14 00:00:00,abigaildaugherty45@fcai.edu.eg,+20 115987758,"7252 Cairo, Egypt"
2787,Carol Lewis,20,6,Female,2006-04-09 00:00:00,carollewis70@fcai.edu.eg,+20 117995651,"699 Cairo, Egypt"
2788,William Padilla,18,5,Male,2008-04-18 00:00:00,williampadilla53@fcai.edu.eg,+20 104159077,"26946 Cairo, Egypt"
2789,Michael Mcbride,23,6,Male,2003-06-10 00:00:00,michaelmcbride63@fcai.edu.eg,+20 114605131,"4579 Cairo, Egypt"
2790,Brian Smith,23,6,Male,2003-04-08 00:00:00,briansmith78@fcai.edu.eg,+20 151871014,"4131 Cairo, Egypt"
2791,Zachary Lucas,24,6,Male,2002-06-20 00:00:00,zacharylucas32@fcai.edu.eg,+20 118939255,"951 Cairo, Egypt"
2792,Mitchell Mcguire,22,3,Male,2004-01-16 00:00:00,mitchellmcguire48@fcai.edu.eg,+20 127887353,"4846 Cairo, Egypt"
2793,Jeffrey Munoz,23,4,Male,2003-01-12 00:00:00,jeffreymunoz33@fcai.edu.eg,+20 159251709,"3830 Cairo, Egypt"
2794,Tonya Brandt,23,6,Female,2003-05-02 00:00:00,tonyabrandt58@fcai.edu.eg,+20 123898947,"3358 Cairo, Egypt"
2795,Caleb Barajas,19,8,Male,2007-08-24 00:00:00,calebbarajas51@fcai.edu.eg,+20 129980085,"217 Cairo, Egypt"
2796,William Howard,18,7,Male,2008-09-16 00:00:00,williamhoward20@fcai.edu.eg,+20 119328061,"4449 Cairo, Egypt"
2797,Christopher Clark,22,8,Male,2004-10-09 00:00:00,christopherclark76@fcai.edu.eg,+20 159543892,"03768 Cairo, Egypt"
2798,Joshua Frye,19,6,Male,2007-09-24 00:00:00,joshuafrye44@fcai.edu.eg,+20 102883443,"019 Cairo, Egypt"
2799,Logan Murray,23,1,Male,2003-12-11 00:00:00,loganmurray65@fcai.edu.eg,+20 117497613,"170 Cairo, Egypt"
2800,James Flores,24,8,Male,2002-10-14 00:00:00,jamesflores10@fcai.edu.eg,+20 111690995,"207 Cairo, Egypt"
2801,Ryan Rojas,19,4,Male,2007-08-24 00:00:00,ryanrojas87@fcai.edu.eg,+20 114609490,"221 Cairo, Egypt"
2802,Randall Holt,19,3,Male,2007-11-26 00:00:00,randallholt62@fcai.edu.eg,+20 112150977,"0786 Cairo, Egypt"
2803,Aaron Williams,22,6,Male,2004-09-16 00:00:00,aaronwilliams82@fcai.edu.eg,+20 152882928,"98175 Cairo, Egypt"
2804,Kyle Randolph,20,6,Male,2006-02-18 00:00:00,kylerandolph46@fcai.edu.eg,+20 106937500,"9422 Cairo, Egypt"
2805,Michaela Curtis,24,1,Female,2002-05-02 00:00:00,michaelacurtis13@fcai.edu.eg,+20 159065528,"5900 Cairo, Egypt"
2806,Tiffany Mata,24,8,Female,2002-09-07 00:00:00,tiffanymata85@fcai.edu.eg,+20 107668935,"09597 Cairo, Egypt"
2807,Kylie King,24,2,Female,2002-03-15 00:00:00,kylieking53@fcai.edu.eg,+20 117637302,"69151 Cairo, Egypt"
2808,Jason Spencer,24,3,Male,2002-12-13 00:00:00,jasonspencer98@fcai.edu.eg,+20 153427143,"150 Cairo, Egypt"
2809,Jessica Burgess,20,3,Female,2006-03-19 00:00:00,jessicaburgess82@fcai.edu.eg,+20 158943903,"183 Cairo, Egypt"
2810,Brian Johnson,21,7,Male,2005-03-23 00:00:00,brianjohnson51@fcai.edu.eg,+20 121605754,"42097 Cairo, Egypt"
2811,Teresa Robbins,23,6,Female,2003-09-13 00:00:00,teresarobbins66@fcai.edu.eg,+20 117671407,"83351 Cairo, Egypt"
2812,Joseph Dougherty,18,5,Male,2008-03-18 00:00:00,josephdougherty65@fcai.edu.eg,+20 106750479,"877 Cairo, Egypt"
2813,Dean Howard,24,3,Male,2002-04-02 00:00:00,deanhoward91@fcai.edu.eg,+20 113070361,"84569 Cairo, Egypt"
2814,Jessica George,24,6,Female,2002-01-09 00:00:00,jessicageorge17@fcai.edu.eg,+20 113120120,"766 Cairo, Egypt"
2815,Timothy Cruz,20,3,Male,2006-01-09 00:00:00,timothycruz84@fcai.edu.eg,+20 121073609,"76415 Cairo, Egypt"
2816,Daryl Evans,18,3,Male,2008-01-07 00:00:00,darylevans54@fcai.edu.eg,+20 115200473,"162 Cairo, Egypt"
2817,Nicholas Nguyen,22,6,Male,2004-08-14 00:00:00,nicholasnguyen57@fcai.edu.eg,+20 117351440,"0612 Cairo, Egypt"
2818,Tiffany Wong,23,5,Female,2003-11-04 00:00:00,tiffanywong42@fcai.edu.eg,+20 106658091,"82623 Cairo, Egypt"
2819,Michaela Reeves,18,1,Female,2008-11-20 00:00:00,michaelareeves77@fcai.edu.eg,+20 104112960,"096 Cairo, Egypt"
2820,Angela Diaz,18,5,Female,2008-04-23 00:00:00,angeladiaz47@fcai.edu.eg,+20 114429116,"806 Cairo, Egypt"
2821,Chris Murphy,22,4,Male,2004-12-20 00:00:00,chrismurphy16@fcai.edu.eg,+20 125929863,"73028 Cairo, Egypt"
2822,Olivia Henderson,22,1,Female,2004-08-17 00:00:00,oliviahenderson11@fcai.edu.eg,+20 129114690,"84763 Cairo, Egypt"
2823,Ryan Myers,23,7,Male,2003-11-23 00:00:00,ryanmyers90@fcai.edu.eg,+20 124073712,"183 Cairo, Egypt"
2824,Ashley Floyd,24,8,Female,2002-06-24 00:00:00,ashleyfloyd83@fcai.edu.eg,+20 124074311,"408 Cairo, Egypt"
2825,Brian Rice,24,3,Male,2002-12-16 00:00:00,brianrice90@fcai.edu.eg,+20 126387771,"865 Cairo, Egypt"
2826,Shannon Ramirez,18,8,Female,2008-01-18 00:00:00,shannonramirez61@fcai.edu.eg,+20 122258092,"693 Cairo, Egypt"
2827,Laura Sellers,23,3,Female,2003-10-06 00:00:00,laurasellers11@fcai.edu.eg,+20 156463747,"71107 Cairo, Egypt"
2828,Cynthia Wang DDS,21,7,Female,2005-01-17 00:00:00,cynthiawangdds62@fcai.edu.eg,+20 113844736,"95039 Cairo, Egypt"
2829,Mr. Justin Williams PhD,20,8,Male,2006-01-06 00:00:00,mr.justinwilliamsphd36@fcai.edu.eg,+20 118977423,"458 Cairo, Egypt"
2830,David Myers,20,1,Male,2006-05-23 00:00:00,davidmyers58@fcai.edu.eg,+20 158755582,"503 Cairo, Egypt"
2831,Kimberly Gonzales,20,1,Female,2006-05-25 00:00:00,kimberlygonzales16@fcai.edu.eg,+20 112496297,"4240 Cairo, Egypt"
2832,Alexander Warner,22,8,Male,2004-09-12 00:00:00,alexanderwarner37@fcai.edu.eg,+20 112379694,"962 Cairo, Egypt"
2833,Katherine Pineda,20,5,Female,2006-01-27 00:00:00,katherinepineda97@fcai.edu.eg,+20 157407327,"855 Cairo, Egypt"
2834,Kristin Fernandez,19,4,Female,2007-10-05 00:00:00,kristinfernandez17@fcai.edu.eg,+20 108473307,"441 Cairo, Egypt"
2835,Veronica Young,24,8,Female,2002-07-24 00:00:00,veronicayoung47@fcai.edu.eg,+20 116770853,"837 Cairo, Egypt"
2836,Summer Fox,21,2,Female,2005-10-16 00:00:00,summerfox32@fcai.edu.eg,+20 109348384,"628 Cairo, Egypt"
2837,Brittany Flowers,21,5,Female,2005-01-19 00:00:00,brittanyflowers65@fcai.edu.eg,+20 114714696,"00875 Cairo, Egypt"
2838,Anna Singh,21,4,Female,2005-07-12 00:00:00,annasingh63@fcai.edu.eg,+20 123785234,"0595 Cairo, Egypt"
2839,Joel Patton,23,5,Male,2003-11-27 00:00:00,joelpatton91@fcai.edu.eg,+20 125438910,"619 Cairo, Egypt"
2840,Juan Dixon,23,7,Male,2003-10-06 00:00:00,juandixon91@fcai.edu.eg,+20 101008890,"2395 Cairo, Egypt"
2841,Lori Robinson,22,3,Female,2004-09-03 00:00:00,lorirobinson67@fcai.edu.eg,+20 105730682,"2660 Cairo, Egypt"
2842,Michael Avila,18,8,Male,2008-06-04 00:00:00,michaelavila74@fcai.edu.eg,+20 124900543,"347 Cairo, Egypt"
2843,Lisa Shaw,18,7,Female,2008-02-15 00:00:00,lisashaw43@fcai.edu.eg,+20 118920390,"8150 Cairo, Egypt"
2844,Tina Fuller,24,1,Female,2002-07-06 00:00:00,tinafuller97@fcai.edu.eg,+20 125665075,"6652 Cairo, Egypt"
2845,Melissa Aguilar,24,8,Female,2002-08-02 00:00:00,melissaaguilar20@fcai.edu.eg,+20 122785067,"8087 Cairo, Egypt"
2846,Micheal Mcgrath,24,6,Male,2002-12-28 00:00:00,michealmcgrath33@fcai.edu.eg,+20 154077465,"34171 Cairo, Egypt"
2847,James Peterson,21,4,Male,2005-05-08 00:00:00,jamespeterson19@fcai.edu.eg,+20 123054628,"8817 Cairo, Egypt"
2848,Christopher Wright,20,3,Male,2006-05-20 00:00:00,christopherwright31@fcai.edu.eg,+20 153958339,"4398 Cairo, Egypt"
2849,John Rhodes,18,6,Male,2008-09-08 00:00:00,johnrhodes85@fcai.edu.eg,+20 151682337,"585 Cairo, Egypt"
2850,Jillian Flores,19,7,Female,2007-05-24 00:00:00,jillianflores22@fcai.edu.eg,+20 125475208,"39686 Cairo, Egypt"
2851,Tammy Price,24,6,Female,2002-12-21 00:00:00,tammyprice11@fcai.edu.eg,+20 114695907,"2226 Cairo, Egypt"
2852,Lindsey Burton,20,5,Female,2006-07-02 00:00:00,lindseyburton13@fcai.edu.eg,+20 113939823,"929 Cairo, Egypt"
2853,Kayla Hernandez,23,4,Female,2003-04-10 00:00:00,kaylahernandez48@fcai.edu.eg,+20 127246071,"500 Cairo, Egypt"
2854,Bradley Franklin,23,5,Male,2003-09-01 00:00:00,bradleyfranklin43@fcai.edu.eg,+20 154797101,"05155 Cairo, Egypt"
2855,Mary Alexander,22,3,Female,2004-06-20 00:00:00,maryalexander99@fcai.edu.eg,+20 112166541,"4345 Cairo, Egypt"
2856,Noah Odom,19,8,Male,2007-11-09 00:00:00,noahodom74@fcai.edu.eg,+20 111913696,"758 Cairo, Egypt"
2857,Joseph Holloway,21,4,Male,2005-07-16 00:00:00,josephholloway33@fcai.edu.eg,+20 105719695,"024 Cairo, Egypt"
2858,Marilyn Powell,23,1,Female,2003-01-28 00:00:00,marilynpowell24@fcai.edu.eg,+20 154814317,"16642 Cairo, Egypt"
2859,Alyssa Morrow,24,6,Female,2002-11-11 00:00:00,alyssamorrow12@fcai.edu.eg,+20 128660935,"995 Cairo, Egypt"
2860,Mary Durham,21,5,Female,2005-03-06 00:00:00,marydurham25@fcai.edu.eg,+20 116851957,"9462 Cairo, Egypt"
2861,Brian Cuevas,24,8,Male,2002-06-09 00:00:00,briancuevas90@fcai.edu.eg,+20 112319533,"341 Cairo, Egypt"
2862,Cynthia Barnes,22,5,Female,2004-05-03 00:00:00,cynthiabarnes65@fcai.edu.eg,+20 157103303,"1462 Cairo, Egypt"
2863,Joanne Brown,24,1,Female,2002-11-03 00:00:00,joannebrown50@fcai.edu.eg,+20 151632958,"306 Cairo, Egypt"
2864,Alicia Wilkins,22,8,Female,2004-11-21 00:00:00,aliciawilkins73@fcai.edu.eg,+20 102707880,"0652 Cairo, Egypt"
2865,Joe Murray,21,6,Male,2005-11-25 00:00:00,joemurray37@fcai.edu.eg,+20 157128225,"1480 Cairo, Egypt"
2866,Alexander Hughes,21,8,Male,2005-01-28 00:00:00,alexanderhughes63@fcai.edu.eg,+20 112570506,"99520 Cairo, Egypt"
2867,Dr. James Moore MD,23,2,Male,2003-07-19 00:00:00,dr.jamesmooremd26@fcai.edu.eg,+20 154750165,"016 Cairo, Egypt"
2868,Michael Berry,24,4,Male,2002-10-09 00:00:00,michaelberry41@fcai.edu.eg,+20 109344806,"5515 Cairo, Egypt"
2869,Victoria Reed,18,3,Female,2008-10-23 00:00:00,victoriareed63@fcai.edu.eg,+20 125003977,"176 Cairo, Egypt"
2870,John Freeman,20,2,Male,2006-04-19 00:00:00,johnfreeman15@fcai.edu.eg,+20 154790016,"095 Cairo, Egypt"
2871,Jason Kane,19,7,Male,2007-05-02 00:00:00,jasonkane50@fcai.edu.eg,+20 115650608,"5081 Cairo, Egypt"
2872,Michele Ellis,18,1,Female,2008-02-22 00:00:00,micheleellis13@fcai.edu.eg,+20 129848544,"3626 Cairo, Egypt"
2873,Andrew King,22,7,Male,2004-10-17 00:00:00,andrewking63@fcai.edu.eg,+20 112024311,"90419 Cairo, Egypt"
2874,Thomas Brown,19,4,Male,2007-02-25 00:00:00,thomasbrown42@fcai.edu.eg,+20 117196305,"1699 Cairo, Egypt"
2875,Stephanie Carter,19,6,Female,2007-02-28 00:00:00,stephaniecarter82@fcai.edu.eg,+20 152467814,"369 Cairo, Egypt"
2876,Debbie Mcmahon,21,3,Female,2005-05-06 00:00:00,debbiemcmahon43@fcai.edu.eg,+20 102406964,"556 Cairo, Egypt"
2877,Kaitlyn Roberts,19,3,Female,2007-03-22 00:00:00,kaitlynroberts59@fcai.edu.eg,+20 122898620,"3391 Cairo, Egypt"
2878,Amy Nunez,19,7,Female,2007-12-07 00:00:00,amynunez14@fcai.edu.eg,+20 112395778,"851 Cairo, Egypt"
2879,Edward Lewis,22,1,Male,2004-08-28 00:00:00,edwardlewis11@fcai.edu.eg,+20 159579406,"95494 Cairo, Egypt"
2880,Marissa Flowers,22,8,Female,2004-07-20 00:00:00,marissaflowers45@fcai.edu.eg,+20 156612554,"8765 Cairo, Egypt"
2881,Judith Bell,21,5,Female,2005-05-09 00:00:00,judithbell84@fcai.edu.eg,+20 103591327,"97149 Cairo, Egypt"
2882,Marc Wright,18,8,Male,2008-07-27 00:00:00,marcwright51@fcai.edu.eg,+20 129856073,"64110 Cairo, Egypt"
2883,Vanessa Herring,18,5,Female,2008-03-13 00:00:00,vanessaherring99@fcai.edu.eg,+20 157614740,"42435 Cairo, Egypt"
2884,Mr. Russell White,20,5,Male,2006-09-07 00:00:00,mr.russellwhite82@fcai.edu.eg,+20 125792561,"56566 Cairo, Egypt"
2885,Nicole White,24,4,Female,2002-03-11 00:00:00,nicolewhite45@fcai.edu.eg,+20 151054997,"62032 Cairo, Egypt"
2886,Mary Bush,22,1,Female,2004-06-05 00:00:00,marybush38@fcai.edu.eg,+20 153626392,"607 Cairo, Egypt"
2887,Linda Holmes,20,4,Female,2006-05-20 00:00:00,lindaholmes44@fcai.edu.eg,+20 107714982,"0410 Cairo, Egypt"
2888,Alfred Schwartz,20,7,Male,2006-06-15 00:00:00,alfredschwartz78@fcai.edu.eg,+20 111878407,"021 Cairo, Egypt"
2889,Steven Deleon,18,3,Male,2008-01-18 00:00:00,stevendeleon94@fcai.edu.eg,+20 106752131,"30135 Cairo, Egypt"
2890,John Garner,19,5,Male,2007-06-19 00:00:00,johngarner46@fcai.edu.eg,+20 107181807,"85650 Cairo, Egypt"
2891,Matthew Harrington,20,2,Male,2006-01-19 00:00:00,matthewharrington80@fcai.edu.eg,+20 124017003,"92329 Cairo, Egypt"
2892,Beth Perez,23,5,Female,2003-12-07 00:00:00,bethperez30@fcai.edu.eg,+20 113092839,"3195 Cairo, Egypt"
2893,Andrew Morales,20,3,Male,2006-08-10 00:00:00,andrewmorales11@fcai.edu.eg,+20 154798666,"348 Cairo, Egypt"
2894,Michelle Le,20,7,Female,2006-08-03 00:00:00,michellele89@fcai.edu.eg,+20 115658992,"994 Cairo, Egypt"
2895,Glen Zimmerman,20,5,Male,2006-01-12 00:00:00,glenzimmerman68@fcai.edu.eg,+20 111334270,"534 Cairo, Egypt"
2896,Nicole Hines,21,2,Female,2005-12-20 00:00:00,nicolehines37@fcai.edu.eg,+20 124557887,"3655 Cairo, Egypt"
2897,Abigail Miller,24,5,Female,2002-02-17 00:00:00,abigailmiller78@fcai.edu.eg,+20 107043806,"470 Cairo, Egypt"
2898,Shelly Hardy,23,7,Female,2003-02-26 00:00:00,shellyhardy85@fcai.edu.eg,+20 111950170,"2104 Cairo, Egypt"
2899,Amber Anderson,20,6,Female,2006-06-04 00:00:00,amberanderson87@fcai.edu.eg,+20 123632814,"428 Cairo, Egypt"
2900,Michael Shepherd,24,4,Male,2002-03-18 00:00:00,michaelshepherd91@fcai.edu.eg,+20 152573816,"473 Cairo, Egypt"
2901,Jennifer Burnett DVM,23,6,Female,2003-08-23 00:00:00,jenniferburnettdvm50@fcai.edu.eg,+20 123196920,"9573 Cairo, Egypt"
2902,Jennifer Armstrong,20,3,Female,2006-03-24 00:00:00,jenniferarmstrong45@fcai.edu.eg,+20 107075059,"271 Cairo, Egypt"
2903,Dana Davis,20,1,Female,2006-06-24 00:00:00,danadavis58@fcai.edu.eg,+20 105455365,"22481 Cairo, Egypt"
2904,Amanda Rodriguez,18,5,Female,2008-06-07 00:00:00,amandarodriguez92@fcai.edu.eg,+20 106305347,"90910 Cairo, Egypt"
2905,Michelle Brown,22,5,Female,2004-01-26 00:00:00,michellebrown39@fcai.edu.eg,+20 127096962,"688 Cairo, Egypt"
2906,Kimberly Suarez,18,2,Female,2008-10-25 00:00:00,kimberlysuarez16@fcai.edu.eg,+20 101627366,"473 Cairo, Egypt"
2907,Anna Murphy,21,5,Female,2005-12-13 00:00:00,annamurphy78@fcai.edu.eg,+20 104182433,"55921 Cairo, Egypt"
2908,Jennifer Munoz,21,4,Female,2005-04-19 00:00:00,jennifermunoz98@fcai.edu.eg,+20 127668870,"612 Cairo, Egypt"
2909,Heather Flores,23,8,Female,2003-04-03 00:00:00,heatherflores37@fcai.edu.eg,+20 114244177,"65787 Cairo, Egypt"
2910,John Francis,18,3,Male,2008-08-21 00:00:00,johnfrancis77@fcai.edu.eg,+20 123960628,"876 Cairo, Egypt"
2911,Chad Douglas,19,5,Male,2007-06-26 00:00:00,chaddouglas48@fcai.edu.eg,+20 118263678,"3973 Cairo, Egypt"
2912,Bradley Fitzgerald,24,1,Male,2002-10-18 00:00:00,bradleyfitzgerald83@fcai.edu.eg,+20 159854871,"8171 Cairo, Egypt"
2913,Shannon Calderon,22,3,Female,2004-05-27 00:00:00,shannoncalderon53@fcai.edu.eg,+20 156267050,"313 Cairo, Egypt"
2914,Jeremiah Tucker,23,5,Male,2003-01-13 00:00:00,jeremiahtucker45@fcai.edu.eg,+20 107098540,"016 Cairo, Egypt"
2915,Donald Gutierrez,20,1,Male,2006-03-13 00:00:00,donaldgutierrez58@fcai.edu.eg,+20 157155526,"64082 Cairo, Egypt"
2916,Andre Randall,20,2,Male,2006-10-01 00:00:00,andrerandall21@fcai.edu.eg,+20 106977742,"80053 Cairo, Egypt"
2917,Jacob Obrien,24,7,Male,2002-08-06 00:00:00,jacobobrien96@fcai.edu.eg,+20 114048858,"1215 Cairo, Egypt"
2918,James Washington,19,5,Male,2007-05-08 00:00:00,jameswashington52@fcai.edu.eg,+20 127900887,"00891 Cairo, Egypt"
2919,Heather Cole,18,3,Female,2008-02-23 00:00:00,heathercole62@fcai.edu.eg,+20 153884676,"05185 Cairo, Egypt"
2920,Brian Farrell,23,6,Male,2003-02-22 00:00:00,brianfarrell67@fcai.edu.eg,+20 154102919,"5786 Cairo, Egypt"
2921,Joseph Nguyen,22,5,Male,2004-02-14 00:00:00,josephnguyen35@fcai.edu.eg,+20 115127205,"133 Cairo, Egypt"
2922,Thomas Chavez,24,3,Male,2002-07-13 00:00:00,thomaschavez34@fcai.edu.eg,+20 119071763,"181 Cairo, Egypt"
2923,Michael Vargas,22,6,Male,2004-05-27 00:00:00,michaelvargas21@fcai.edu.eg,+20 111676137,"3046 Cairo, Egypt"
2924,Cheyenne Mcmahon,18,2,Female,2008-06-23 00:00:00,cheyennemcmahon95@fcai.edu.eg,+20 109314017,"0080 Cairo, Egypt"
2925,Miss Tina Wolf DVM,18,2,Female,2008-01-14 00:00:00,misstinawolfdvm88@fcai.edu.eg,+20 101396203,"3942 Cairo, Egypt"
2926,Gregory Medina,23,3,Male,2003-05-01 00:00:00,gregorymedina29@fcai.edu.eg,+20 118448668,"27932 Cairo, Egypt"
2927,Steven Whitaker,21,3,Male,2005-03-28 00:00:00,stevenwhitaker57@fcai.edu.eg,+20 151779383,"881 Cairo, Egypt"
2928,Sandra Weaver,18,7,Female,2008-09-17 00:00:00,sandraweaver36@fcai.edu.eg,+20 159772761,"877 Cairo, Egypt"
2929,Tina Skinner,24,8,Female,2002-03-12 00:00:00,tinaskinner30@fcai.edu.eg,+20 101190408,"659 Cairo, Egypt"
2930,Elizabeth Jones,19,5,Female,2007-09-26 00:00:00,elizabethjones40@fcai.edu.eg,+20 113978006,"11555 Cairo, Egypt"
2931,Lisa Church,21,8,Female,2005-09-23 00:00:00,lisachurch10@fcai.edu.eg,+20 115952940,"440 Cairo, Egypt"
2932,Richard Walters,23,4,Male,2003-08-19 00:00:00,richardwalters57@fcai.edu.eg,+20 126202209,"966 Cairo, Egypt"
2933,Casey Dorsey,24,5,Male,2002-01-08 00:00:00,caseydorsey47@fcai.edu.eg,+20 108893561,"385 Cairo, Egypt"
2934,Tammy Pearson,19,7,Female,2007-09-17 00:00:00,tammypearson66@fcai.edu.eg,+20 127093643,"349 Cairo, Egypt"
2935,Debbie Becker,21,5,Female,2005-11-07 00:00:00,debbiebecker20@fcai.edu.eg,+20 159336130,"9638 Cairo, Egypt"
2936,Anthony Miles,20,4,Male,2006-05-18 00:00:00,anthonymiles10@fcai.edu.eg,+20 152913247,"2908 Cairo, Egypt"
2937,Vincent Martinez,18,5,Male,2008-02-06 00:00:00,vincentmartinez22@fcai.edu.eg,+20 109029200,"018 Cairo, Egypt"
2938,Mercedes Smith,19,1,Female,2007-10-04 00:00:00,mercedessmith53@fcai.edu.eg,+20 116712763,"74016 Cairo, Egypt"
2939,Rebecca Russell,19,6,Female,2007-04-22 00:00:00,rebeccarussell75@fcai.edu.eg,+20 153148289,"1900 Cairo, Egypt"
2940,Chad Mitchell,23,4,Male,2003-09-18 00:00:00,chadmitchell77@fcai.edu.eg,+20 103070167,"70722 Cairo, Egypt"
2941,Sara Townsend,18,1,Female,2008-03-23 00:00:00,saratownsend50@fcai.edu.eg,+20 119392588,"353 Cairo, Egypt"
2942,Ashley Martin,18,4,Female,2008-12-28 00:00:00,ashleymartin96@fcai.edu.eg,+20 124103445,"54229 Cairo, Egypt"
2943,Melissa Johnson,21,5,Female,2005-10-15 00:00:00,melissajohnson83@fcai.edu.eg,+20 127188509,"75014 Cairo, Egypt"
2944,Connie Brooks,19,3,Female,2007-05-25 00:00:00,conniebrooks86@fcai.edu.eg,+20 104891846,"84649 Cairo, Egypt"
2945,Melissa Hines,23,8,Female,2003-09-20 00:00:00,melissahines10@fcai.edu.eg,+20 114446586,"5988 Cairo, Egypt"
